OrderID,OrderDateKey,OrderDate,CustomerID,Currency,OrderStatus,PaymentMethod,ShipMode,ShipAddress
10754,20251213,2025-12-13 00:00:00,169,EUR,Shipped,Invoice,Standard,"City-2-4, Region-2, Spain"
10755,20250926,2025-09-26 00:00:00,5,EUR,Shipped,PayPal,Same-Day,"City-3-3, Region-3, Italy"
10756,20240223,2024-02-23 00:00:00,141,USD,Paid,Card,Express,"City-5-5, Region-5, Netherlands"
10757,20250615,2025-06-15 00:00:00,142,GBP,Paid,Wire,Same-Day,"City-3-4, Region-3, Spain"
10758,20250309,2025-03-09 00:00:00,216,USD,Returned,Card,Standard,"City-2-3, Region-2, Italy"
10759,20251021,2025-10-21 14:35:00,36,EUR,Paid,Card,Standard,"City-4-5, Region-4, Poland"
10760,20250401,2025-04-01 00:00:00,127,GBP,Submitted,Card,Same-Day,"City-4-5, Region-4, France"
10761,20250107,2025-01-07 00:00:00,151,USD,Paid,Card,Express,"City-5-2, Region-5, Italy"
10762,20250916,2025-09-16 00:00:00,22,GBP,Shipped,Wire,Standard,"City-2-2, Region-2, Italy"
10763,20241003,2024-03-10 00:00:00,47,EUR,Shipped,PayPal,Standard,"City-2-5, Region-2, Germany"
10764,20250211,2025-02-11 00:00:00,112,USD,Shipped,PayPal,Standard,"City-5-2, Region-5, Poland"
10765,20240522,2024-05-22 00:00:00,10,USD,Paid,Card,Standard,"City-4-2, Region-4, France"
10766,20241021,2024-10-21 00:00:00,245,EUR,Submitted,Card,Standard,"City-1-4, Region-1, United Kingdom"
10767,20250610,2025-06-10 00:00:00,200,EUR,Paid,Wire,Standard,"City-3-2, Region-3, Italy"
10768,20240802,2024-08-02 00:00:00,230,EUR,Paid,PayPal,Express,"City-2-1, Region-2, Germany"
10769,20240227,2024-02-27 00:00:00,164,EUR,Returned,PayPal,Standard,"City-3-1, Region-3, Germany"
10770,20240601,2024-01-06 14:35:00,210,EUR,Paid,Wire,Standard,"City-4-2, Region-4, Netherlands"
10771,20240813,2024-08-13 00:00:00,66,USD,Shipped,Invoice,Express,"City-1-2, Region-1, Germany"
10772,20250305,2025-03-05 00:00:00,50,USD,Shipped,Card,Standard,"City-1-1, Region-1, Poland"
10773,20251116,2025-11-16 00:00:00,108,€,Submitted,Card,Express,"City-3-2, Region-3, United Kingdom"
10774,20240215,2024-02-15 00:00:00,9,GBP,Paid,PayPal,Standard,"City-1-1, Region-1, Italy"
10775,20240225,2024-02-25 00:00:00,212,EUR,Submitted,PayPal,Standard,"City-5-2, Region-5, United Kingdom"
10776,20240827,2024-08-27 00:00:00,250,USD,Submitted,PayPal,Express,"City-1-1, Region-1, France"
10777,20240728,2024-07-28 00:00:00,132,EUR,Shipped,Card,Standard,"City-4-2, Region-4, France"
10778,20251013,2025-10-13 00:00:00,32,GBP,Paid,Card,Standard,"City-5-5, Region-5, France"
10779,20240426,2024-04-26 00:00:00,143,USD,Submitted,Card,Standard,"City-5-1, Region-5, Spain"
10780,20240703,2024-07-03 00:00:00,14,EUR,Paid,Card,Standard,"City-1-2, Region-1, France"
10781,20251208,2025-12-08 14:35:00,144,EUR,Paid,Wire,Standard,"City-4-1, Region-4, Poland"
10782,20240907,2024-09-07 00:00:00,249,EUR,Paid,Card,Express,"City-3-5, Region-3, Germany"
10783,20240331,2024-03-31 00:00:00,101,EUR,Submitted,Card,Standard,"City-4-3, Region-4, United Kingdom"
10784,20240530,2024-05-30 00:00:00,41,USD,Paid,PayPal,Standard,"City-2-3, Region-2, Germany"
10785,20250330,2025-03-30 00:00:00,222,GBP,Paid,PayPal,Standard,"City-5-5, Region-5, Netherlands"
10786,20241120,2024-11-20 00:00:00,187,GBP,Submitted,Invoice,Standard,"City-5-3, Region-5, United Kingdom"
10787,20240823,2024-08-23 00:00:00,166,EUR,Paid,PayPal,Standard,"City-5-4, Region-5, United Kingdom"
10788,20250724,2025-07-24 00:00:00,201,EUR,Paid,Wire,Express,"City-5-2, Region-5, Germany"
10789,20240821,2024-08-21 00:00:00,83,USD,Submitted,PayPal,Same-Day,"City-5-1, Region-5, Poland"
10790,20240824,2024-08-24 00:00:00,106,EUR,Submitted,Card,Standard,"City-2-2, Region-2, Netherlands"
10791,20240507,2024-07-05 00:00:00,134,GBP,Returned,Card,Same-Day,"City-1-4, Region-1, Poland"
10792,20250520,2025-05-20 14:35:00,52,EUR,Paid,Card,Standard,"City-4-1, Region-4, Italy"
10793,20240929,2024-09-29 00:00:00,87,EUR,Submitted,Card,Standard,"City-3-5, Region-3, France"
10794,20240220,2024-02-20 00:00:00,223,EUR,Cancelled,Card,Standard,"City-4-5, Region-4, France"
10795,20250126,2025-01-26 00:00:00,247,EUR,Shipped,Card,Express,"City-2-5, Region-2, Italy"
10796,20250411,2025-04-11 00:00:00,46,GBP,Submitted,Card,Standard,"City-1-4, Region-1, Germany"
10797,20240412,2024-04-12 00:00:00,231,USD,Paid,Card,Express,"City-1-3, Region-1, France"
10798,20250418,2025-04-18 00:00:00,87,EUR,Cancelled,PayPal,Standard,"City-3-5, Region-3, France"
10799,20250713,2025-07-13 00:00:00,62,EUR,Paid,Invoice,Standard,"City-2-4, Region-2, Germany"
10800,20250426,2025-04-26 00:00:00,103,EUR,Submitted,Card,Same-Day,"City-1-5, Region-1, Poland"
10801,20250525,2025-05-25 00:00:00,239,EUR,Shipped,Card,Standard,"City-3-1, Region-3, United Kingdom"
10802,20250323,2025-03-23 00:00:00,245,EUR,Submitted,Card,Standard,"City-1-4, Region-1, United Kingdom"
10803,20250309,2025-03-09 14:35:00,120,GBP,Submitted,PayPal,Same-Day,"City-2-1, Region-2, United Kingdom"
10804,20240710,2024-07-10 00:00:00,52,EUR,Paid,Wire,Standard,"City-4-1, Region-4, Italy"
10805,20240913,2024-09-13 00:00:00,204,EUR,Shipped,Card,Standard,"City-5-4, Region-5, Spain"
10806,20250428,2025-04-28 00:00:00,154,USD,Paid,Wire,Standard,"City-1-4, Region-1, Italy"
10807,20250919,2025-09-19 00:00:00,122,GBP,Paid,Card,Standard,"City-3-1, Region-3, Poland"
10808,20250708,2025-07-08 00:00:00,159,GBP,Paid,Card,Standard,"City-1-4, Region-1, Netherlands"
10809,20250802,2025-08-02 00:00:00,163,USD,Returned,Card,Standard,"City-4-2, Region-4, Germany"
10810,20250120,2025-01-20 00:00:00,125,EUR,Paid,Wire,Standard,"City-5-2, Region-5, Italy"
10811,20250524,2025-05-24 00:00:00,105,USD,Shipped,Card,Standard,"City-2-3, Region-2, Netherlands"
10812,20250205,2025-05-02 00:00:00,104,GBP,Shipped,Wire,Express,"City-1-2, Region-1, United Kingdom"
10813,20250616,2025-06-16 00:00:00,92,EUR,Paid,PayPal,Standard,"City-5-2, Region-5, Poland"
10814,20250918,2025-09-18 14:35:00,214,USD,Shipped,Card,Standard,"City-1-1, Region-1, Spain"
10815,20241109,2024-11-09 00:00:00,58,USD,Submitted,Card,Standard,"City-4-2, Region-4, France"
10816,20251221,2025-12-21 00:00:00,117,USD,Paid,Wire,Express,"City-1-2, Region-1, France"
10817,20250923,2025-09-23 00:00:00,224,GBP,Submitted,Card,Standard,"City-4-5, Region-4, Spain"
10818,20251205,2025-12-05 00:00:00,152,EUR,Paid,Card,Standard,"City-4-1, Region-4, Germany"
10819,20250117,2025-01-17 00:00:00,110,EUR,Submitted,Card,Standard,"City-1-2, Region-1, France"
10820,20250418,2025-04-18 00:00:00,104,USD,Shipped,Card,Express,"City-1-2, Region-1, United Kingdom"
10821,20240204,2024-02-04 00:00:00,62,USD,Paid,Wire,Standard,"City-2-4, Region-2, Germany"
10822,20240721,2024-07-21 00:00:00,162,USD,Submitted,Card,Standard,"City-3-2, Region-3, United Kingdom"
10823,20251218,2025-12-18 00:00:00,100,USD,Submitted,Invoice,Standard,"City-4-4, Region-4, France"
10824,20250525,2025-05-25 00:00:00,85,EUR,Paid,Wire,Standard,"City-2-5, Region-2, United Kingdom"
10825,20250209,2025-02-09 14:35:00,28,EUR,Paid,Card,Same-Day,"City-4-3, Region-4, Poland"
10826,20240818,2024-08-18 00:00:00,248,€,Shipped,Invoice,Express,"City-5-1, Region-5, Italy"
10827,20241213,2024-12-13 00:00:00,10,USD,Shipped,Card,Standard,"City-4-2, Region-4, France"
10828,20241214,2024-12-14 00:00:00,244,EUR,Paid,Card,Same-Day,"City-2-3, Region-2, Netherlands"
10829,20250105,2025-01-05 00:00:00,74,EUR,Shipped,Card,Standard,"City-5-4, Region-5, Germany"
10830,20241212,2024-12-12 00:00:00,55,GBP,Submitted,Wire,Standard,"City-2-2, Region-2, Italy"
10831,20250702,2025-07-02 00:00:00,215,USD,Shipped,Invoice,Standard,"City-3-5, Region-3, Netherlands"
10832,20240814,2024-08-14 00:00:00,214,€,Submitted,Invoice,Express,"City-1-1, Region-1, Spain"
10833,20240712,2024-12-07 00:00:00,29,EUR,Shipped,Wire,Express,"City-3-3, Region-3, Spain"
10834,20240723,2024-07-23 00:00:00,60,USD,Paid,PayPal,Standard,"City-3-2, Region-3, Netherlands"
10835,20250427,2025-04-27 00:00:00,113,USD,Submitted,Card,Same-Day,"City-1-3, Region-1, United Kingdom"
10836,20240126,2024-01-26 14:35:00,100,GBP,Paid,PayPal,Same-Day,"City-4-4, Region-4, France"
10837,20250328,2025-03-28 00:00:00,25,EUR,Paid,Card,Standard,"City-4-3, Region-4, United Kingdom"
10838,20240715,2024-07-15 00:00:00,1,USD,Submitted,Invoice,Same-Day,"City-2-4, Region-2, Poland"
10839,20250616,2025-06-16 00:00:00,63,GBP,Paid,Wire,Same-Day,"City-2-1, Region-2, France"
10840,20240507,2024-07-05 00:00:00,181,£,Shipped,Card,Standard,"City-5-3, Region-5, Italy"
10841,20241202,2024-12-02 00:00:00,197,USD,Shipped,Card,Standard,"City-5-1, Region-5, United Kingdom"
10842,20241106,2024-11-06 00:00:00,153,EUR,Paid,Card,Express,"City-5-5, Region-5, France"
10843,20251104,2025-11-04 00:00:00,200,USD,Shipped,Card,Standard,"City-3-2, Region-3, Italy"
10844,20241117,2024-11-17 00:00:00,139,USD,Submitted,Card,Standard,"City-5-4, Region-5, United Kingdom"
10845,20240505,2024-05-05 00:00:00,87,EUR,Shipped,Card,Standard,"City-3-5, Region-3, France"
10846,20250527,2025-05-27 00:00:00,177,EUR,Submitted,Card,Standard,"City-5-1, Region-5, Poland"
10847,20240415,2024-04-15 14:35:00,250,EUR,Shipped,Card,Standard,"City-1-1, Region-1, France"
10848,20240321,2024-03-21 00:00:00,147,GBP,Shipped,Wire,Standard,"City-3-3, Region-3, France"
10849,20250512,2025-05-12 00:00:00,105,EUR,Cancelled,Card,Standard,"City-2-3, Region-2, Netherlands"
10850,20250714,2025-07-14 00:00:00,83,EUR,Shipped,Card,Express,"City-5-1, Region-5, Poland"
10851,20250928,2025-09-28 00:00:00,17,EUR,Submitted,Card,Express,"City-1-5, Region-1, Germany"
10852,20240611,2024-06-11 00:00:00,131,EUR,Submitted,Card,Standard,"City-1-5, Region-1, Spain"
10853,20241027,2024-10-27 00:00:00,218,USD,Shipped,Card,Standard,"City-5-4, Region-5, Spain"
10854,20250929,2025-09-29 00:00:00,153,EUR,Paid,Card,Express,"City-5-5, Region-5, France"
10855,20240706,2024-07-06 00:00:00,134,GBP,Returned,Wire,Standard,"City-1-4, Region-1, Poland"
10856,20250814,2025-08-14 00:00:00,237,USD,Submitted,Invoice,Same-Day,"City-3-2, Region-3, Germany"
10857,20240122,2024-01-22 00:00:00,177,USD,Paid,Card,Express,"City-5-1, Region-5, Poland"
10858,20240618,2024-06-18 14:35:00,174,£,Paid,Card,Standard,"City-4-5, Region-4, Italy"
10859,20250719,2025-07-19 00:00:00,21,USD,Paid,Card,Standard,"City-1-1, Region-1, United Kingdom"
10860,20250408,2025-04-08 00:00:00,55,EUR,Paid,Wire,Standard,"City-2-2, Region-2, Italy"
10861,20240908,2024-08-09 00:00:00,70,EUR,Paid,Card,Express,"City-2-4, Region-2, Poland"
10862,20251207,2025-12-07 00:00:00,236,EUR,Submitted,Card,Standard,"City-1-5, Region-1, Spain"
10863,20251028,2025-10-28 00:00:00,104,EUR,Shipped,Invoice,Standard,"City-1-2, Region-1, United Kingdom"
10864,20241104,2024-11-04 00:00:00,238,GBP,Paid,Wire,Standard,"City-1-1, Region-1, Spain"
10865,20240814,2024-08-14 00:00:00,86,EUR,Submitted,PayPal,Standard,"City-5-1, Region-5, Poland"
10866,20250511,2025-05-11 00:00:00,250,USD,Paid,Invoice,Standard,"City-1-1, Region-1, France"
10867,20241125,2024-11-25 00:00:00,121,EUR,Submitted,Invoice,Express,"City-5-2, Region-5, Germany"
10868,20240608,2024-08-06 00:00:00,134,USD,Submitted,PayPal,Standard,"City-1-4, Region-1, Poland"
10869,20240420,2024-04-20 14:35:00,130,EUR,Submitted,Wire,Standard,"City-1-2, Region-1, Italy"
10870,20250613,2025-06-13 00:00:00,166,GBP,Shipped,Wire,Standard,"City-5-4, Region-5, United Kingdom"
10871,20240510,2024-05-10 00:00:00,92,€,Paid,Card,Standard,"City-5-2, Region-5, Poland"
10872,20240709,2024-07-09 00:00:00,228,USD,Paid,Card,Standard,"City-3-2, Region-3, Italy"
10873,20241006,2024-10-06 00:00:00,38,USD,Shipped,Card,Standard,"City-3-3, Region-3, France"
10874,20240909,2024-09-09 00:00:00,193,EUR,Shipped,Card,Express,"City-2-1, Region-2, France"
10875,20250608,2025-08-06 00:00:00,18,EUR,Shipped,Card,Standard,"City-4-3, Region-4, Poland"
10876,20240731,2024-07-31 00:00:00,80,EUR,Submitted,Card,Standard,"City-5-3, Region-5, Spain"
10877,20250511,2025-05-11 00:00:00,223,EUR,Shipped,Wire,Standard,"City-4-5, Region-4, France"
10878,20250122,2025-01-22 00:00:00,99,EUR,Paid,PayPal,Standard,"City-1-5, Region-1, Germany"
10879,20250506,2025-05-06 00:00:00,37,EUR,Shipped,Card,Express,"City-5-2, Region-5, Poland"
10880,20240908,2024-09-08 14:35:00,179,GBP,Paid,PayPal,Standard,"City-4-3, Region-4, Italy"
10881,20250727,2025-07-27 00:00:00,241,GBP,Shipped,Card,Standard,"City-3-1, Region-3, Germany"
10882,20250401,2025-01-04 00:00:00,160,EUR,Paid,Card,Express,"City-5-4, Region-5, United Kingdom"
10883,20240911,2024-09-11 00:00:00,118,EUR,CANCELLED ,Card,Standard,"City-1-4, Region-1, Netherlands"
10884,20250606,2025-06-06 00:00:00,170,€,Paid,Wire,Standard,"City-2-1, Region-2, United Kingdom"
10885,20251229,2025-12-29 00:00:00,10,EUR,Submitted,Card,Standard,"City-4-2, Region-4, France"
10886,20250623,2025-06-23 00:00:00,187,USD,Shipped,Invoice,Express,"City-5-3, Region-5, United Kingdom"
10887,20241107,2024-11-07 00:00:00,247,EUR,Shipped,Card,Standard,"City-2-5, Region-2, Italy"
10888,20251105,2025-11-05 00:00:00,109,€,Shippedd,PayPal,Standard,"City-2-3, Region-2, Netherlands"
10889,20241211,2024-11-12 00:00:00,38,GBP,Paid,Card,Express,"City-3-3, Region-3, France"
10890,20250121,2025-01-21 00:00:00,127,USD,Submitted,PayPal,Standard,"City-4-5, Region-4, France"
10891,20240131,2024-01-31 14:35:00,146,USD,Paid,Wire,Express,"City-1-1, Region-1, France"
10892,20240112,2024-01-12 00:00:00,117,USD,Paid,Wire,Standard,"City-1-2, Region-1, France"
10893,20240528,2024-05-28 00:00:00,151,EUR,Paid,Wire,Standard,"City-5-2, Region-5, Italy"
10894,20251010,2025-10-10 00:00:00,130,£,Submitted,Card,Standard,"City-1-2, Region-1, Italy"
10895,20250705,2025-07-05 00:00:00,93,£,Submitted,Card,Express,"City-1-2, Region-1, Germany"
10896,20240211,2024-11-02 00:00:00,113,EUR,Submitted,Wire,Standard,"City-1-3, Region-1, United Kingdom"
10897,20250527,2025-05-27 00:00:00,135,EUR,Paid,Wire,Standard,"City-5-4, Region-5, Germany"
10898,20250318,2025-03-18 00:00:00,225,USD,Paid,Card,Express,"City-5-2, Region-5, France"
10899,20251220,2025-12-20 00:00:00,56,EUR,Paid,PayPal,Express,"City-2-2, Region-2, France"
10900,20240719,2024-07-19 00:00:00,236,EUR,Submitted,Card,Express,"City-1-5, Region-1, Spain"
10901,20250401,2025-04-01 00:00:00,82,GBP,Paid,Card,Standard,"City-1-1, Region-1, Poland"
10902,20240204,2024-02-04 14:35:00,102,GBP,Shipped,Card,Standard,"City-4-5, Region-4, France"
10903,20240411,2024-11-04 00:00:00,141,EUR,Submitted,Card,Express,"City-5-5, Region-5, Netherlands"
10904,20240727,2024-07-27 00:00:00,8,EUR,Shipped,Card,Standard,"City-1-3, Region-1, Poland"
10905,20250517,2025-05-17 00:00:00,25,GBP,Shipped,Card,Same-Day,"City-4-3, Region-4, United Kingdom"
10906,20240503,2024-05-03 00:00:00,247,EUR,Shipped,Card,Express,"City-2-5, Region-2, Italy"
10907,20250716,2025-07-16 00:00:00,9,GBP,Paid,Invoice,Standard,"City-1-1, Region-1, Italy"
10908,20250315,2025-03-15 00:00:00,116,USD,Shipped,Card,Standard,"City-5-5, Region-5, United Kingdom"
10909,20240515,2024-05-15 00:00:00,177,USD,Shipped,Wire,Express,"City-5-1, Region-5, Poland"
10910,20240803,2024-03-08 00:00:00,168,USD,Paid,Card,Standard,"City-2-4, Region-2, United Kingdom"
10911,20240818,2024-08-18 00:00:00,16,USD,Paid,Card,Standard,"City-3-1, Region-3, Netherlands"
10912,20251223,2025-12-23 00:00:00,195,EUR,Paid,Wire,Express,"City-1-1, Region-1, France"
10913,20240720,2024-07-20 14:35:00,145,GBP,Paid,Card,Standard,"City-1-4, Region-1, Poland"
10914,20250808,2025-08-08 00:00:00,146,USD,Paid,Wire,Standard,"City-1-1, Region-1, France"
10915,20250104,2025-01-04 00:00:00,113,GBP,Cancelled,PayPal,Standard,"City-1-3, Region-1, United Kingdom"
10916,20240615,2024-06-15 00:00:00,162,EUR,Submitted,Wire,Same-Day,"City-3-2, Region-3, United Kingdom"
10917,20250228,2025-02-28 00:00:00,233,EUR,Returned,Card,Standard,"City-1-2, Region-1, United Kingdom"
10918,20241113,2024-11-13 00:00:00,121,EUR,Paid,Card,Express,"City-5-2, Region-5, Germany"
10919,20240108,2024-01-08 00:00:00,9,GBP,Shipped,Invoice,Standard,"City-1-1, Region-1, Italy"
10920,20250413,2025-04-13 00:00:00,23,EUR,Paid,Wire,Standard,"City-3-2, Region-3, Germany"
10921,20251016,2025-10-16 00:00:00,20,USD,Paid,Card,Standard,"City-1-1, Region-1, Poland"
10922,20240921,2024-09-21 00:00:00,101,EUR,Shipped,Card,Standard,"City-4-3, Region-4, United Kingdom"
10923,20251031,2025-10-31 00:00:00,89,EUR,Paid,Card,Standard,"City-5-5, Region-5, Spain"
10924,20250723,2025-07-23 14:35:00,69,EUR,Paid,Wire,Standard,"City-3-3, Region-3, Italy"
10925,20240501,2024-05-01 00:00:00,175,USD,Submitted,Card,Express,"City-5-3, Region-5, France"
10926,20250211,2025-02-11 00:00:00,209,USD,Paid,Card,Standard,"City-4-1, Region-4, Poland"
10927,20250816,2025-08-16 00:00:00,159,EUR,Paid,Card,Standard,"City-1-4, Region-1, Netherlands"
10928,20241116,2024-11-16 00:00:00,23,EUR,Submitted,Card,Standard,"City-3-2, Region-3, Germany"
10929,20240515,2024-05-15 00:00:00,202,GBP,Submitted,Card,Same-Day,"City-5-5, Region-5, Italy"
10930,20250928,2025-09-28 00:00:00,117,EUR,Paid,PayPal,Express,"City-1-2, Region-1, France"
10931,20240324,2024-03-24 00:00:00,198,EUR,Shipped,Card,Express,"City-5-1, Region-5, Italy"
10932,20240412,2024-04-12 00:00:00,22,EUR,Shipped,Card,Standard,"City-2-2, Region-2, Italy"
10933,20240626,2024-06-26 00:00:00,173,EUR,Paid,PayPal,Express,"City-4-2, Region-4, Spain"
10934,20240506,2024-05-06 00:00:00,172,EUR,Paid,Card,Standard,"City-5-3, Region-5, Italy"
10935,20240723,2024-07-23 14:35:00,125,GBP,Paid,Card,Standard,"City-5-2, Region-5, Italy"
10936,20250906,2025-09-06 00:00:00,250,USD,Submitted,Wire,Standard,"City-1-1, Region-1, France"
10937,20250510,2025-05-10 00:00:00,135,EUR,Paid,Card,Standard,"City-5-4, Region-5, Germany"
10938,20250523,2025-05-23 00:00:00,82,GBP,Paid,Invoice,Standard,"City-1-1, Region-1, Poland"
10939,20250925,2025-09-25 00:00:00,23,EUR,Submitted,PayPal,Same-Day,"City-3-2, Region-3, Germany"
10940,20241014,2024-10-14 00:00:00,200,EUR,Shipped,Invoice,Standard,"City-3-2, Region-3, Italy"
10941,20250527,2025-05-27 00:00:00,75,£,Paid,Card,Standard,"City-2-2, Region-2, Poland"
10942,20240913,2024-09-13 00:00:00,201,USD,Submitted,Card,Standard,"City-5-2, Region-5, Germany"
10943,20250911,2025-09-11 00:00:00,214,EUR,Shipped,Card,Express,"City-1-1, Region-1, Spain"
10944,20251124,2025-11-24 00:00:00,6,USD,Paid,PayPal,Standard,"City-5-3, Region-5, Germany"
10945,20251003,2025-03-10 00:00:00,17,USD,Paid,Wire,Standard,"City-1-5, Region-1, Germany"
10946,20240218,2024-02-18 14:35:00,159,USD,Submitted,Wire,Standard,"City-1-4, Region-1, Netherlands"
10947,20240101,2024-01-01 00:00:00,203,EUR,Submitted,Card,Standard,"City-2-1, Region-2, Spain"
10948,20251008,2025-10-08 00:00:00,47,EUR,Shipped,Card,Standard,"City-2-5, Region-2, Germany"
10949,20250331,2025-03-31 00:00:00,186,EUR,Submitted,Wire,Express,"City-3-2, Region-3, Poland"
10950,20250112,2025-01-12 00:00:00,224,USD,Submitted,PayPal,Standard,"City-4-5, Region-4, Spain"
10951,20250806,2025-08-06 00:00:00,164,EUR,Shipped,Card,Standard,"City-3-1, Region-3, Germany"
10952,20250110,2025-10-01 00:00:00,3,GBP,Paid,Card,Standard,"City-3-2, Region-3, France"
10953,20240428,2024-04-28 00:00:00,176,EUR,Paid,Card,Standard,"City-4-5, Region-4, United Kingdom"
10954,20251209,2025-12-09 00:00:00,188,EUR,Shipped,Card,Standard,"City-2-3, Region-2, Poland"
10955,20250522,2025-05-22 00:00:00,151,USD,Paid,Card,Standard,"City-5-2, Region-5, Italy"
10956,20250313,2025-03-13 00:00:00,164,USD,Paid,Card,Express,"City-3-1, Region-3, Germany"
10957,20241109,2024-11-09 14:35:00,232,EUR,Shipped,PayPal,Express,"City-1-2, Region-1, France"
10958,20250710,2025-07-10 00:00:00,156,EUR,Returned,PayPal,Standard,"City-2-3, Region-2, Poland"
10959,20240922,2024-09-22 00:00:00,130,USD,Paid,Card,Standard,"City-1-2, Region-1, Italy"
10960,20240727,2024-07-27 00:00:00,64,USD,Cancelled,Card,Express,"City-3-5, Region-3, Netherlands"
10961,20250328,2025-03-28 00:00:00,144,EUR,Paid,Invoice,Standard,"City-4-1, Region-4, Poland"
10962,20250131,2025-01-31 00:00:00,66,EUR,Submitted,PayPal,Standard,"City-1-2, Region-1, Germany"
10963,20241225,2024-12-25 00:00:00,123,GBP,Paid,Card,Express,"City-4-5, Region-4, Poland"
10964,20250215,2025-02-15 00:00:00,61,EUR,Submitted,Card,Standard,"City-1-3, Region-1, United Kingdom"
10965,20250404,2025-04-04 00:00:00,145,USD,Shipped,Card,Express,"City-1-4, Region-1, Poland"
10966,20240203,2024-03-02 00:00:00,145,EUR,Paid,Card,Standard,"City-1-4, Region-1, Poland"
10967,20251007,2025-10-07 00:00:00,213,EUR,Cancelled,Invoice,Standard,"City-5-2, Region-5, France"
10968,20240810,2024-08-10 14:35:00,38,EUR,Paid,Card,Standard,"City-3-3, Region-3, France"
10969,20241208,2024-12-08 00:00:00,110,GBP,Shipped,Wire,Standard,"City-1-2, Region-1, France"
10970,20251108,2025-11-08 00:00:00,180,GBP,Paid,Wire,Express,"City-1-1, Region-1, Italy"
10971,20240516,2024-05-16 00:00:00,127,GBP,Shipped,PayPal,Express,"City-4-5, Region-4, France"
10972,20240728,2024-07-28 00:00:00,219,USD,Shipped,Card,Express,"City-5-5, Region-5, United Kingdom"
10973,20250618,2025-06-18 00:00:00,209,EUR,Shipped,Card,Same-Day,"City-4-1, Region-4, Poland"
10974,20240627,2024-06-27 00:00:00,158,EUR,Shipped,Card,Standard,"City-3-3, Region-3, United Kingdom"
10975,20250705,2025-07-05 00:00:00,136,EUR,Paid,Card,Standard,"City-3-1, Region-3, France"
10976,20240709,2024-07-09 00:00:00,114,EUR,Cancelled,PayPal,Express,"City-1-1, Region-1, Poland"
10977,20250328,2025-03-28 00:00:00,141,EUR,Cancelled,Card,Express,"City-5-5, Region-5, Netherlands"
10978,20241230,2024-12-30 00:00:00,85,EUR,Paid,Card,Standard,"City-2-5, Region-2, United Kingdom"
10979,20250102,2025-01-02 14:35:00,93,USD,Shipped,Invoice,Standard,"City-1-2, Region-1, Germany"
10980,20251007,2025-07-10 00:00:00,168,USD,Shipped,Card,Standard,"City-2-4, Region-2, United Kingdom"
10981,20240818,2024-08-18 00:00:00,232,GBP,Shipped,PayPal,Standard,"City-1-2, Region-1, France"
10982,20240110,2024-01-10 00:00:00,220,£,Paid,PayPal,Same-Day,"City-4-5, Region-4, Italy"
10983,20251124,2025-11-24 00:00:00,95,USD,Paid,Wire,Standard,"City-3-1, Region-3, Germany"
10984,20240420,2024-04-20 00:00:00,88,USD,Submitted,Wire,Standard,"City-4-4, Region-4, Italy"
10985,20240508,2024-05-08 00:00:00,147,EUR,Submitted,Invoice,Standard,"City-3-3, Region-3, France"
10986,20251025,2025-10-25 00:00:00,214,GBP,Returned,Card,Express,"City-1-1, Region-1, Spain"
10987,20250116,2025-01-16 00:00:00,215,EUR,Submitted,PayPal,Standard,"City-3-5, Region-3, Netherlands"
10988,20240913,2024-09-13 00:00:00,32,USD,Paid,Invoice,Standard,"City-5-5, Region-5, France"
10989,20240823,2024-08-23 00:00:00,217,EUR,Paid,PayPal,Standard,"City-2-3, Region-2, Netherlands"
10990,20240626,2024-06-26 14:35:00,63,GBP,Returned,PayPal,Standard,"City-2-1, Region-2, France"
10991,20240104,2024-01-04 00:00:00,201,GBP,CANCELLED ,Card,Express,"City-5-2, Region-5, Germany"
10992,20240314,2024-03-14 00:00:00,6,USD,Shipped,Card,Express,"City-5-3, Region-5, Germany"
10993,20250215,2025-02-15 00:00:00,174,GBP,Cancelled,Card,Express,"City-4-5, Region-4, Italy"
10994,20250814,2025-08-14 00:00:00,232,USD,Paid,Card,Standard,"City-1-2, Region-1, France"
10995,20240219,2024-02-19 00:00:00,3,EUR,CANCELLED ,Card,Express,"City-3-2, Region-3, France"
10996,20251225,2025-12-25 00:00:00,130,USD,Shipped,Card,Standard,"City-1-2, Region-1, Italy"
10997,20240716,2024-07-16 00:00:00,67,USD,Submitted,Card,Same-Day,"City-4-2, Region-4, Poland"
10998,20240323,2024-03-23 00:00:00,186,USD,Paid,Card,Standard,"City-3-2, Region-3, Poland"
10999,20240611,2024-06-11 00:00:00,38,EUR,Submitted,Wire,Standard,"City-3-3, Region-3, France"
11000,20240809,2024-08-09 00:00:00,220,EUR,Paid,Card,Standard,"City-4-5, Region-4, Italy"
11001,20251221,2025-12-21 14:35:00,63,EUR,Cancelled,Card,Standard,"City-2-1, Region-2, France"
11002,20250729,2025-07-29 00:00:00,127,EUR,Submitted,Card,Same-Day,"City-4-5, Region-4, France"
11003,20240113,2024-01-13 00:00:00,218,USD,Shipped,PayPal,Standard,"City-5-4, Region-5, Spain"
11004,20251214,2025-12-14 00:00:00,147,EUR,Submitted,Card,Standard,"City-3-3, Region-3, France"
11005,20240617,2024-06-17 00:00:00,28,USD,Submitted,Card,Standard,"City-4-3, Region-4, Poland"
11006,20240118,2024-01-18 00:00:00,198,USD,Paid,Card,Standard,"City-5-1, Region-5, Italy"
