ProductID,MovementDateKey,MovementDate,MovementType,Quantity
96,20240205,2024-02-05,OUT,15
96,20240212,2024-02-12,IN,24
96,20240219,2024-02-19,IN,32
96,20240226,2024-02-26,IN,37
96,20240304,2024-03-04,IN,33
96,20240311,2024-03-11,OUT,22
96,20240318,2024-03-18,OUT,9
96,20240325,2024-03-25,OUT,5
96,20240401,2024-04-01,IN,29
96,20240408,2024-04-08,OUT,11
96,20240415,2024-04-15,OUT,9
96,20240422,2024-04-22,OUT,3
96,20240429,2024-04-29,IN,24
96,20240506,2024-05-06,OUT,9
96,20240513,2024-05-13,IN,26
96,20240520,2024-05-20,IN,32
96,20240527,2024-05-27,IN,14
96,20240603,2024-06-03,OUT,35
96,20240610,2024-06-10,OUT,25
96,20240617,2024-06-17,OUT,5
96,20240624,2024-06-24,OUT,47
96,20240701,2024-07-01,IN,20
96,20240708,2024-07-08,IN,23
96,20240715,2024-07-15,OUT,26
96,20240722,2024-07-22,OUT,9
96,20240729,2024-07-29,IN,20
96,20240805,2024-08-05,OUT,29
96,20240812,2024-08-12,OUT,22
96,20240819,2024-08-19,IN,21
96,20240826,2024-08-26,OUT,24
96,20240902,2024-09-02,IN,20
96,20240909,2024-09-09,IN,26
96,20240916,2024-09-16,IN,37
96,20240923,2024-09-23,IN,32
96,20240930,2024-09-30,IN,29
96,20241007,2024-10-07,IN,20
96,20241014,2024-10-14,IN,33
96,20241021,2024-10-21,IN,36
96,20241028,2024-10-28,IN,36
96,20241104,2024-11-04,IN,41
96,20241111,2024-11-11,OUT,14
96,20241118,2024-11-18,IN,34
96,20241125,2024-11-25,OUT,15
96,20241202,2024-12-02,IN,22
96,20241209,2024-12-09,IN,36
96,20241216,2024-12-16,IN,42
96,20241223,2024-12-23,IN,35
96,20241230,2024-12-30,IN,12
96,20250106,2025-01-06,OUT,1
96,20250113,2025-01-13,IN,38
96,20250120,2025-01-20,IN,8
96,20250127,2025-01-27,OUT,12
96,20250203,2025-02-03,IN,35
96,20250210,2025-02-10,IN,22
96,20250217,2025-02-17,IN,45
96,20250224,2025-02-24,OUT,18
96,20250303,2025-03-03,IN,25
96,20250310,2025-03-10,IN,22
96,20250317,2025-03-17,OUT,22
96,20250324,2025-03-24,OUT,24
96,20250331,2025-03-31,IN,40
96,20250407,2025-04-07,IN,52
96,20250414,2025-04-14,OUT,16
96,20250421,2025-04-21,IN,21
96,20250428,2025-04-28,OUT,27
96,20250505,2025-05-05,IN,42
96,20250512,2025-05-12,IN,45
96,20250519,2025-05-19,OUT,22
96,20250526,2025-05-26,IN,22
96,20250602,2025-06-02,IN,16
96,20250609,2025-06-09,IN,46
96,20250616,2025-06-16,IN,43
96,20250623,2025-06-23,OUT,27
96,20250630,2025-06-30,IN,21
96,20250707,2025-07-07,OUT,13
96,20250714,2025-07-14,OUT,2
96,20250721,2025-07-21,IN,11
96,20250728,2025-07-28,IN,39
96,20250804,2025-08-04,IN,35
96,20250811,2025-08-11,OUT,43
96,20250818,2025-08-18,IN,38
96,20250825,2025-08-25,IN,17
96,20250901,2025-09-01,OUT,33
96,20250908,2025-09-08,IN,28
96,20250915,2025-09-15,IN,35
96,20250922,2025-09-22,IN,25
96,20250929,2025-09-29,IN,18
96,20251006,2025-10-06,IN,11
96,20251013,2025-10-13,IN,27
96,20251020,2025-10-20,IN,21
96,20251027,2025-10-27,OUT,29
96,20251103,2025-11-03,IN,24
96,20251110,2025-11-10,IN,31
96,20251117,2025-11-17,IN,40
96,20251124,2025-11-24,OUT,35
96,20251201,2025-12-01,IN,35
96,20251208,2025-12-08,IN,18
96,20251215,2025-12-15,IN,13
96,20251222,2025-12-22,OUT,11
96,20251229,2025-12-29,IN,38
101,20240101,2024-01-01,IN,16
101,20240108,2024-01-08,OUT,32
101,20240115,2024-01-15,OUT,7
101,20240122,2024-01-22,IN,34
101,20240129,2024-01-29,IN,23
101,20240205,2024-02-05,OUT,45
101,20240212,2024-02-12,IN,35
101,20240219,2024-02-19,IN,37
101,20240226,2024-02-26,IN,22
101,20240304,2024-03-04,IN,29
101,20240311,2024-03-11,IN,30
101,20240318,2024-03-18,OUT,17
101,20240325,2024-03-25,IN,17
101,20240401,2024-04-01,IN,49
101,20240408,2024-04-08,IN,30
101,20240415,2024-04-15,IN,29
101,20240422,2024-04-22,OUT,20
101,20240429,2024-04-29,OUT,2
101,20240506,2024-05-06,IN,43
101,20240513,2024-05-13,IN,31
101,20240520,2024-05-20,OUT,31
101,20240527,2024-05-27,IN,24
101,20240603,2024-06-03,OUT,42
101,20240610,2024-06-10,IN,44
101,20240617,2024-06-17,IN,28
101,20240624,2024-06-24,IN,42
101,20240701,2024-07-01,IN,31
101,20240708,2024-07-08,OUT,21
101,20240715,2024-07-15,IN,29
101,20240722,2024-07-22,in,22
101,20240729,2024-07-29,IN,2
101,20240805,2024-08-05,IN,21
101,20240812,2024-08-12,OUT,25
101,20240819,2024-08-19,IN,16
101,20240826,2024-08-26,IN,37
101,20240902,2024-09-02,OUT,17
101,20240909,2024-09-09,OUT,22
101,20240916,2024-09-16,OUT,9
101,20240923,2024-09-23,IN,28
101,20240930,2024-09-30,IN,23
101,20241007,2024-10-07,IN,20
101,20241014,2024-10-14,OUT,31
101,20241021,2024-10-21,IN,25
101,20241028,2024-10-28,OUT,1
101,20241104,2024-11-04,IN,22
101,20241111,2024-11-11,IN,44
101,20241118,2024-11-18,OUT,19
101,20241125,2024-11-25,OUT,15
101,20241202,2024-12-02,IN,14
101,20241209,2024-12-09,OUT,27
101,20241216,2024-12-16,OUT,32
101,20241223,2024-12-23,IN,25
101,20241230,2024-12-30,OUT,13
101,20250106,2025-01-06,IN,26
101,20250113,2025-01-13,IN,34
101,20250120,2025-01-20,OUT,29
101,20250127,2025-01-27,IN,28
101,20250203,2025-02-03,OUT,30
101,20250210,2025-02-10,IN,44
101,20250217,2025-02-17,IN,22
101,20250224,2025-02-24,IN,26
101,20250303,2025-03-03,IN,29
101,20250310,2025-03-10,OUT,18
101,20250317,2025-03-17,OUT,8
101,20250324,2025-03-24,IN,53
101,20250331,2025-03-31,OUT,29
101,20250407,2025-04-07,IN,42
101,20250414,2025-04-14,IN,39
101,20250421,2025-04-21,OUT,16
101,20250428,2025-04-28,IN,29
101,20250505,2025-05-05,IN,41
101,20250512,2025-05-12,IN,39
101,20250519,2025-05-19,IN,42
101,20250526,2025-05-26,OUT,24
101,20250602,2025-06-02,IN,43
101,20250609,2025-06-09,OUT,8
101,20250616,2025-06-16,IN,15
101,20250623,2025-06-23,IN,40
101,20250630,2025-06-30,IN,40
101,20250707,2025-07-07,OUT,15
101,20250714,2025-07-14,IN,35
101,20250721,2025-07-21,IN,16
101,20250728,2025-07-28,IN,57
101,20250804,2025-08-04,IN,43
101,20250811,2025-08-11,OUT,13
101,20250818,2025-08-18,IN,25
101,20250825,2025-08-25,OUT,18
101,20250901,2025-09-01,IN,35
101,20250908,2025-09-08,OUT,12
101,20250915,2025-09-15,OUT,18
101,20250922,2025-09-22,OUT,12
101,20250929,2025-09-29,IN,27
101,20251006,2025-10-06,OUT,26
101,20251013,2025-10-13,OUT,-13
101,20251020,2025-10-20,OUT,28
101,20251027,2025-10-27,IN,19
101,20251103,2025-11-03,IN,28
101,20251110,2025-11-10,IN,26
101,20251117,2025-11-17,OUT,12
101,20251124,2025-11-24,IN,16
101,20251201,2025-12-01,IN,17
101,20251208,2025-12-08,OUT,21
101,20251215,2025-12-15,IN,34
101,20251222,2025-12-22,IN,45
101,20251229,2025-12-29,OUT,36
9,20240101,2024-01-01,IN,28
9,20240108,2024-01-08,IN,22
9,20240115,2024-01-15,OUT,30
9,20240122,2024-01-22,OUT,5
9,20240129,2024-01-29,IN,29
9,20240205,2024-02-05,IN,15
9,20240212,2024-02-12,IN,34
9,20240219,2024-02-19,IN,13
9,20240226,2024-02-26,IN,33
9,20240304,2024-03-04,OUT,35
9,20240311,2024-03-11,IN,30
9,20240318,2024-03-18,OUT,10
9,20240325,2024-03-25,OUT,24
9,20240401,2024-04-01,OUT,13
9,20240408,2024-04-08,OUT,28
9,20240415,2024-04-15,IN,38
9,20240422,2024-04-22,OUT,15
9,20240429,2024-04-29,IN,31
9,20240506,2024-05-06,IN,36
9,20240513,2024-05-13,IN,6
9,20240520,2024-05-20,OUT,25
9,20240527,2024-05-27,IN,40
9,20240603,2024-06-03,IN,31
9,20240610,2024-06-10,IN,39
9,20240617,2024-06-17,IN,36
9,20240624,2024-06-24,OUT,26
9,20240701,2024-07-01,OUT,17
9,20240708,2024-07-08,IN,28
9,20240715,2024-07-15,IN,50
9,20240722,2024-07-22,IN,31
9,20240729,2024-07-29,OUT,25
9,20240805,2024-08-05,IN,36
9,20240812,2024-08-12,OUT,10
9,20240819,2024-08-19,IN,34
9,20240826,2024-08-26,OUT,7
9,20240902,2024-09-02,IN,23
9,20240909,2024-09-09,IN,22
9,20240916,2024-09-16,OUT,31
9,20240923,2024-09-23,IN,22
9,20240930,2024-09-30,OUT,26
9,20241007,2024-10-07,IN,24
9,20241014,2024-10-14,IN,52
9,20241021,2024-10-21,OUT,14
9,20241028,2024-10-28,IN,22
9,20241104,2024-11-04,IN,23
9,20241111,2024-11-11,IN,20
9,20241118,2024-11-18,IN,31
9,20241125,2024-11-25,IN,18
9,20241202,2024-12-02,IN,29
9,20241209,2024-12-09,IN,39
9,20241216,2024-12-16,IN,22
9,20241223,2024-12-23,IN,26
9,20241230,2024-12-30,IN,40
9,20250106,2025-01-06,IN,14
9,20250113,2025-01-13,IN,43
9,20250120,2025-01-20,OUT,16
9,20250127,2025-01-27,IN,39
9,20250203,2025-02-03,IN,35
9,20250210,2025-02-10,IN,45
9,20250217,2025-02-17,IN,14
9,20250224,2025-02-24,IN,35
9,20250303,2025-03-03,IN,1
9,20250310,2025-03-10,IN,46
9,20250317,2025-03-17,IN,29
9,20250324,2025-03-24,IN,52
9,20250331,2025-03-31,IN,19
9,20250407,2025-04-07,OUT,36
9,20250414,2025-04-14,IN,35
9,20250421,2025-04-21,OUT,27
9,20250428,2025-04-28,OUT,20
9,20250505,2025-05-05,OUT,18
9,20250512,2025-05-12,OUT,14
9,20250519,2025-05-19,IN,25
9,20250526,2025-05-26,IN,3
9,20250602,2025-06-02,OUT,15
9,20250609,2025-06-09,OUT,26
9,20250616,2025-06-16,IN,24
9,20250623,2025-06-23,IN,16
9,20250630,2025-06-30,OUT,18
9,20250707,2025-07-07,OUT,23
9,20250714,2025-07-14,OUT,1
9,20250721,2025-07-21,OUT,18
9,20250728,2025-07-28,IN,24
9,20250804,2025-08-04,IN,36
9,20250811,2025-08-11,OUT,15
9,20250818,2025-08-18,IN,44
9,20250825,2025-08-25,IN,26
9,20250901,2025-09-01,IN,36
9,20250908,2025-09-08,OUT,9
9,20250915,2025-09-15,IN,27
9,20250922,2025-09-22,IN,30
9,20250929,2025-09-29,OUT,4
9,20251006,2025-10-06,OUT,19
9,20251013,2025-10-13,IN,36
9,20251020,2025-10-20,IN,33
9,20251027,2025-10-27,IN,17
9,20251103,2025-11-03,OUT,15
9,20251110,2025-11-10,OUT,25
9,20251117,2025-11-17,IN,19
9,20251124,2025-11-24,IN,11
9,20251201,2025-12-01,OUT,43
9,20251208,2025-12-08,IN,25
9,20251215,2025-12-15,OUT,4
9,20251222,2025-12-22,IN,35
9,20251229,2025-12-29,IN,36
14,20240101,2024-01-01,IN,33
14,20240108,2024-01-08,IN,35
14,20240115,2024-01-15,OUT,23
14,20240122,2024-01-22,IN,25
14,20240129,2024-01-29,OUT,7
14,20240205,2024-02-05,IN,45
14,20240212,2024-02-12,IN,30
14,20240219,2024-02-19,OUT,14
14,20240226,2024-02-26,IN,37
14,20240304,2024-03-04,IN,33
14,20240311,2024-03-11,OUT,23
14,20240318,2024-03-18,OUT,12
14,20240325,2024-03-25,OUT,15
14,20240401,2024-04-01,IN,8
14,20240408,2024-04-08,IN,39
14,20240415,2024-04-15,OUT,18
14,20240422,2024-04-22,IN,10
14,20240429,2024-04-29,IN,25
14,20240506,2024-05-06,OUT,11
14,20240513,2024-05-13,OUT,29
14,20240520,2024-05-20,OUT,33
14,20240527,2024-05-27,IN,20
14,20240603,2024-06-03,IN,22
14,20240610,2024-06-10,OUT,13
14,20240617,2024-06-17,IN,12
14,20240624,2024-06-24,IN,19
14,20240701,2024-07-01,IN,41
14,20240708,2024-07-08,IN,26
14,20240715,2024-07-15,IN,43
14,20240722,2024-07-22,IN,31
14,20240729,2024-07-29,OUT,26
14,20240805,2024-08-05,OUT,36
14,20240812,2024-08-12,IN,26
14,20240819,2024-08-19,OUT,27
14,20240826,2024-08-26,OUT,29
14,20240902,2024-09-02,IN,40
14,20240909,2024-09-09,OUT,32
14,20240916,2024-09-16,OUT,38
14,20240923,2024-09-23,IN,34
14,20240930,2024-09-30,OUT,33
14,20241007,2024-10-07,IN,20
14,20241014,2024-10-14,IN,36
14,20241021,2024-10-21,OUT,19
14,20241028,2024-10-28,OUT,28
14,20241104,2024-11-04,OUT,38
14,20241111,2024-11-11,IN,36
14,20241118,2024-11-18,OUT,17
14,20241125,2024-11-25,IN,24
14,20241202,2024-12-02,IN,43
14,20241209,2024-12-09,IN,24
14,20241216,2024-12-16,IN,29
14,20241223,2024-12-23,IN,32
14,20241230,2024-12-30,IN,35
14,20250106,2025-01-06,IN,42
14,20250113,2025-01-13,IN,22
14,20250120,2025-01-20,OUT,16
14,20250127,2025-01-27,IN,20
14,20250203,2025-02-03,OUT,15
14,20250210,2025-02-10,IN,29
14,20250217,2025-02-17,OUT,19
14,20250224,2025-02-24,OUT,24
14,20250303,2025-03-03,IN,19
14,20250310,2025-03-10,IN,24
14,20250317,2025-03-17,OUT,20
14,20250324,2025-03-24,OUT,18
14,20250331,2025-03-31,IN,43
14,20250407,2025-04-07,OUT,25
14,20250414,2025-04-14,OUT,22
14,20250421,2025-04-21,OUT,15
14,20250428,2025-04-28,OUT,21
14,20250505,2025-05-05,OUT,6
14,20250512,2025-05-12,OUT,21
14,20250519,2025-05-19,OUT,11
14,20250526,2025-05-26,IN,30
14,20250602,2025-06-02,OUT,31
14,20250609,2025-06-09,OUT,30
14,20250616,2025-06-16,IN,32
14,20250623,2025-06-23,OUT,14
14,20250630,2025-06-30,OUT,15
14,20250707,2025-07-07,OUT,27
14,20250714,2025-07-14,OUT,25
14,20250721,2025-07-21,OUT,25
14,20250728,2025-07-28,IN,35
14,20250804,2025-08-04,OUT,26
14,20250811,2025-08-11,IN,43
14,20250818,2025-08-18,IN,21
14,20250825,2025-08-25,IN,36
14,20250901,2025-09-01,IN,31
14,20250908,2025-09-08,OUT,10
14,20250915,2025-09-15,IN,22
14,20250922,2025-09-22,IN,25
14,20250929,2025-09-29,IN,23
14,20251006,2025-10-06,IN,46
14,20251013,2025-10-13,OUT,14
14,20251020,2025-10-20,OUT,16
14,20251027,2025-10-27,IN,23
14,20251103,2025-11-03,IN,35
14,20251110,2025-11-10,OUT,22
14,20251117,2025-11-17,OUT,16
14,20251124,2025-11-24,OUT,12
14,20251201,2025-12-01,IN,23
14,20251208,2025-12-08,OUT,25
14,20251215,2025-12-15,IN,22
14,20251222,2025-12-22,OUT,27
14,20251229,2025-12-29,IN,39
85,20240101,2024-01-01,IN,30
85,20240108,2024-01-08,IN,46
85,20240115,2024-01-15,OUT,12
85,20240122,2024-01-22,OUT,22
85,20240129,2024-01-29,IN,34
85,20240205,2024-02-05,OUT,22
85,20240212,2024-02-12,IN,59
85,20240219,2024-02-19,IN,40
85,20240226,2024-02-26,IN,12
85,20240304,2024-03-04,OUT,32
85,20240311,2024-03-11,OUT,14
85,20240318,2024-03-18,IN,23
85,20240325,2024-03-25,OUT,39
85,20240401,2024-04-01,IN,8
85,20240408,2024-04-08,OUT,24
85,20240415,2024-04-15,OUT,16
85,20240422,2024-04-22,IN,29
85,20240429,2024-04-29,IN,38
85,20240506,2024-05-06,IN,36
85,20240513,2024-05-13,IN,25
85,20240520,2024-05-20,IN,19
85,20240527,2024-05-27,IN,41
85,20240603,2024-06-03,OUT,16
85,20240610,2024-06-10,IN,39
85,20240617,2024-06-17,IN,25
85,20240624,2024-06-24,OUT,5
85,20240701,2024-07-01,IN,32
85,20240708,2024-07-08,IN,30
85,20240715,2024-07-15,OUT,31
85,20240722,2024-07-22,OUT,42
85,20240729,2024-07-29,IN,25
85,20240805,2024-08-05,IN,35
85,20240812,2024-08-12,OUT,15
85,20240819,2024-08-19,OUT,24
85,20240826,2024-08-26,OUT,35
85,20240902,2024-09-02,IN,30
85,20240909,2024-09-09,OUT,21
85,20240916,2024-09-16,IN,27
85,20240923,2024-09-23,IN,43
85,20240930,2024-09-30,IN,31
85,20241007,2024-10-07,IN,28
85,20241014,2024-10-14,IN,38
85,20241021,2024-10-21,IN,41
85,20241028,2024-10-28,IN,36
85,20241104,2024-11-04,IN,24
85,20241111,2024-11-11,IN,24
85,20241118,2024-11-18,IN,25
85,20241125,2024-11-25,OUT,4
85,20241202,2024-12-02,OUT,23
85,20241209,2024-12-09,IN,34
85,20241216,2024-12-16,IN,22
85,20241223,2024-12-23,OUT,43
85,20241230,2024-12-30,OUT,33
85,20250106,2025-01-06,IN,32
85,20250113,2025-01-13,OUT,13
85,20250120,2025-01-20,IN,18
85,20250127,2025-01-27,IN,32
85,20250203,2025-02-03,IN,38
85,20250210,2025-02-10,OUT,13
85,20250217,2025-02-17,OUT,16
85,20250224,2025-02-24,IN,14
85,20250303,2025-03-03,IN,25
85,20250310,2025-03-10,OUT,21
85,20250317,2025-03-17,OUT,8
85,20250324,2025-03-24,IN,15
85,20250331,2025-03-31,IN,30
85,20250407,2025-04-07,IN,32
85,20250414,2025-04-14,IN,26
85,20250421,2025-04-21,OUT,22
85,20250428,2025-04-28,IN,19
85,20250505,2025-05-05,OUT,17
85,20250512,2025-05-12,IN,34
85,20250519,2025-05-19,IN,46
85,20250526,2025-05-26,OUT,37
85,20250602,2025-06-02,IN,21
85,20250609,2025-06-09,IN,24
85,20250616,2025-06-16,OUT,20
85,20250623,2025-06-23,OUT,6
85,20250630,2025-06-30,IN,11
85,20250707,2025-07-07,IN,19
85,20250714,2025-07-14,IN,25
85,20250721,2025-07-21,OUT,20
85,20250728,2025-07-28,OUT,16
85,20250804,2025-08-04,IN,54
85,20250811,2025-08-11,OUT,32
85,20250818,2025-08-18,IN,40
85,20250825,2025-08-25,IN,28
85,20250901,2025-09-01,OUT,32
85,20250908,2025-09-08,IN,21
85,20250915,2025-09-15,IN,24
85,20250922,2025-09-22,OUT,25
85,20250929,2025-09-29,IN,30
85,20251006,2025-10-06,OUT,20
85,20251013,2025-10-13,OUT,27
85,20251020,2025-10-20,OUT,21
85,20251027,2025-10-27,OUT,12
85,20251103,2025-11-03,OUT,22
85,20251110,2025-11-10,IN,39
85,20251117,2025-11-17,IN,38
85,20251124,2025-11-24,IN,21
85,20251201,2025-12-01,OUT,20
85,20251208,2025-12-08,IN,11
85,20251215,2025-12-15,IN,35
85,20251222,2025-12-22,OUT,17
85,20251229,2025-12-29,IN,35
4,20240101,2024-01-01,OUT,38
4,20240108,2024-01-08,IN,30
4,20240115,2024-01-15,IN,38
4,20240122,2024-01-22,OUT,22
4,20240129,2024-01-29,IN,14
4,20240205,2024-02-05,OUT,22
4,20240212,2024-02-12,OUT,32
4,20240219,2024-02-19,IN,26
4,20240226,2024-02-26,IN,35
4,20240304,2024-03-04,IN,33
4,20240311,2024-03-11,IN,33
4,20240318,2024-03-18,OUT,32
4,20240325,2024-03-25,OUT,12
4,20240401,2024-04-01,OUT,18
4,20240408,2024-04-08,IN,19
4,20240415,2024-04-15,IN,25
4,20240422,2024-04-22,IN,40
4,20240429,2024-04-29,OUT,25
4,20240506,2024-05-06,IN,26
4,20240513,2024-05-13,IN,27
4,20240520,2024-05-20,OUT,17
4,20240527,2024-05-27,OUT,21
4,20240603,2024-06-03,OUT,27
4,20240610,2024-06-10,OUT,27
4,20240617,2024-06-17,OUT,31
4,20240624,2024-06-24,IN,34
4,20240701,2024-07-01,IN,31
4,20240708,2024-07-08,OUT,2
4,20240715,2024-07-15,IN,17
4,20240722,2024-07-22,IN,42
4,20240729,2024-07-29,OUT,18
4,20240805,2024-08-05,OUT,11
4,20240812,2024-08-12,IN,45
4,20240819,2024-08-19,IN,40
4,20240826,2024-08-26,OUT,25
4,20240902,2024-09-02,IN,35
4,20240909,2024-09-09,OUT,20
4,20240916,2024-09-16,IN,43
4,20240923,2024-09-23,OUT,17
4,20240930,2024-09-30,IN,22
4,20241007,2024-10-07,IN,36
4,20241014,2024-10-14,OUT,43
4,20241021,2024-10-21,IN,46
4,20241028,2024-10-28,OUT,25
4,20241104,2024-11-04,OUT,13
4,20241111,2024-11-11,OUT,19
4,20241118,2024-11-18,IN,35
4,20241125,2024-11-25,OUT,11
4,20241202,2024-12-02,IN,24
4,20241209,2024-12-09,IN,19
4,20241216,2024-12-16,IN,33
4,20241223,2024-12-23,OUT,7
4,20241230,2024-12-30,IN,18
4,20250106,2025-01-06,IN,28
4,20250113,2025-01-13,IN,17
4,20250120,2025-01-20,OUT,18
4,20250127,2025-01-27,IN,22
4,20250203,2025-02-03,OUT,19
4,20250210,2025-02-10,OUT,20
4,20250217,2025-02-17,OUT,15
4,20250224,2025-02-24,OUT,37
4,20250303,2025-03-03,IN,26
4,20250310,2025-03-10,OUT,17
4,20250317,2025-03-17,IN,42
4,20250324,2025-03-24,OUT,24
4,20250331,2025-03-31,OUT,18
4,20250407,2025-04-07,IN,16
4,20250414,2025-04-14,OUT,16
4,20250421,2025-04-21,IN,26
4,20250428,2025-04-28,OUT,17
4,20250505,2025-05-05,OUT,18
4,20250512,2025-05-12,OUT,17
4,20250519,2025-05-19,OUT,25
4,20250526,2025-05-26,OUT,14
4,20250602,2025-06-02,OUT,34
4,20250609,2025-06-09,OUT,30
4,20250616,2025-06-16,OUT,32
4,20250623,2025-06-23,IN,15
4,20250630,2025-06-30,OUT,4
4,20250707,2025-07-07,OUT,47
4,20250714,2025-07-14,IN,34
4,20250721,2025-07-21,IN,44
4,20250728,2025-07-28,IN,28
4,20250804,2025-08-04,OUT,12
4,20250811,2025-08-11,IN,30
4,20250818,2025-08-18,IN,29
4,20250825,2025-08-25,IN,40
4,20250901,2025-09-01,OUT,10
4,20250908,2025-09-08,OUT,30
4,20250915,2025-09-15,IN,31
4,20250922,2025-09-22,IN,14
4,20250929,2025-09-29,OUT,27
4,20251006,2025-10-06,IN,25
4,20251013,2025-10-13,OUT,16
4,20251020,2025-10-20,IN,26
4,20251027,2025-10-27,OUT,5
4,20251103,2025-11-03,OUT,30
4,20251110,2025-11-10,IN,39
4,20251117,2025-11-17,OUT,22
4,20251124,2025-11-24,OUT,2
4,20251201,2025-12-01,OUT,25
4,20251208,2025-12-08,OUT,14
4,20251215,2025-12-15,OUT,16
4,20251222,2025-12-22,IN,39
4,20251229,2025-12-29,IN,19
18,20240101,2024-01-01,OUT,14
18,20240108,2024-01-08,IN,32
18,20240115,2024-01-15,OUT,18
18,20240122,2024-01-22,IN,40
18,20240129,2024-01-29,OUT,20
18,20240205,2024-02-05,IN,25
18,20240212,2024-02-12,IN,28
18,20240219,2024-02-19,IN,22
18,20240226,2024-02-26,IN,22
18,20240304,2024-03-04,OUT,20
18,20240311,2024-03-11,IN,36
18,20240318,2024-03-18,IN,50
18,20240325,2024-03-25,IN,30
18,20240401,2024-04-01,OUT,21
18,20240408,2024-04-08,OUT,23
18,20240415,2024-04-15,IN,12
18,20240422,2024-04-22,IN,55
18,20240429,2024-04-29,IN,30
18,20240506,2024-05-06,IN,22
18,20240513,2024-05-13,OUT,33
18,20240520,2024-05-20,OUT,17
18,20240527,2024-05-27,OUT,32
18,20240603,2024-06-03,IN,39
18,20240610,2024-06-10,IN,23
18,20240617,2024-06-17,OUT,4
18,20240624,2024-06-24,IN,31
18,20240701,2024-07-01,OUT,16
18,20240708,2024-07-08,OUT,22
18,20240715,2024-07-15,IN,34
18,20240722,2024-07-22,OUT,31
18,20240729,2024-07-29,IN,31
18,20240805,2024-08-05,IN,31
18,20240812,2024-08-12,IN,39
18,20240819,2024-08-19,IN,12
18,20240826,2024-08-26,IN,31
18,20240902,2024-09-02,OUT,13
18,20240909,2024-09-09,OUT,20
18,20240916,2024-09-16,OUT,19
18,20240923,2024-09-23,IN,19
18,20240930,2024-09-30,IN,32
18,20241007,2024-10-07,OUT,5
18,20241014,2024-10-14,OUT,5
18,20241021,2024-10-21,IN,21
18,20241028,2024-10-28,IN,36
18,20241104,2024-11-04,IN,33
18,20241111,2024-11-11,IN,20
18,20241118,2024-11-18,OUT,24
18,20241125,2024-11-25,IN,28
18,20241202,2024-12-02,OUT,29
18,20241209,2024-12-09,OUT,19
18,20241216,2024-12-16,OUT,25
18,20241223,2024-12-23,OUT,16
18,20241230,2024-12-30,OUT,10
18,20250106,2025-01-06,OUT,30
18,20250113,2025-01-13,OUT,6
18,20250120,2025-01-20,IN,24
18,20250127,2025-01-27,IN,22
18,20250203,2025-02-03,OUT,24
18,20250210,2025-02-10,OUT,7
18,20250217,2025-02-17,IN,26
18,20250224,2025-02-24,IN,17
18,20250303,2025-03-03,IN,37
18,20250310,2025-03-10,IN,23
18,20250317,2025-03-17,OUT,18
18,20250324,2025-03-24,IN,26
18,20250331,2025-03-31,IN,38
18,20250407,2025-04-07,OUT,29
18,20250414,2025-04-14,OUT,2
18,20250421,2025-04-21,IN,26
18,20250428,2025-04-28,IN,22
18,20250505,2025-05-05,OUT,17
18,20250512,2025-05-12,OUT,30
18,20250519,2025-05-19,OUT,38
18,20250526,2025-05-26,IN,23
18,20250602,2025-06-02,OUT,24
18,20250609,2025-06-09,IN,21
18,20250616,2025-06-16,IN,23
18,20250623,2025-06-23,IN,23
18,20250630,2025-06-30,IN,27
18,20250707,2025-07-07,OUT,22
18,20250714,2025-07-14,IN,32
18,20250721,2025-07-21,IN,31
18,20250728,2025-07-28,IN,31
18,20250804,2025-08-04,OUT,12
18,20250811,2025-08-11,IN,21
18,20250818,2025-08-18,IN,36
18,20250825,2025-08-25,OUT,31
18,20250901,2025-09-01,OUT,17
18,20250908,2025-09-08,IN,24
18,20250915,2025-09-15,IN,20
18,20250922,2025-09-22,IN,21
18,20250929,2025-09-29,IN,34
18,20251006,2025-10-06,OUT,10
18,20251013,2025-10-13,IN,34
18,20251020,2025-10-20,OUT,10
18,20251027,2025-10-27,IN,38
18,20251103,2025-11-03,OUT,29
18,20251110,2025-11-10,OUT,21
18,20251117,2025-11-17,OUT,24
18,20251124,2025-11-24,OUT,20
18,20251201,2025-12-01,IN,38
18,20251208,2025-12-08,IN,26
18,20251215,2025-12-15,IN,29
18,20251222,2025-12-22,IN,18
18,20251229,2025-12-29,IN,30
39,20240101,2024-01-01,IN,47
39,20240108,2024-01-08,IN,38
39,20240115,2024-01-15,IN,28
39,20240122,2024-01-22,OUT,28
39,20240129,2024-01-29,OUT,38
39,20240205,2024-02-05,OUT,30
39,20240212,2024-02-12,OUT,18
39,20240219,2024-02-19,IN,29
39,20240226,2024-02-26,IN,40
39,20240304,2024-03-04,OUT,33
39,20240311,2024-03-11,OUT,7
39,20240318,2024-03-18,IN,22
39,20240325,2024-03-25,IN,38
39,20240401,2024-04-01,OUT,21
39,20240408,2024-04-08,IN,51
39,20240415,2024-04-15,IN,24
39,20240422,2024-04-22,IN,20
39,20240429,2024-04-29,IN,49
39,20240506,2024-05-06,IN,37
39,20240513,2024-05-13,OUT,20
39,20240520,2024-05-20,IN,12
39,20240527,2024-05-27,IN,45
39,20240603,2024-06-03,IN,18
39,20240610,2024-06-10,OUT,21
39,20240617,2024-06-17,IN,30
39,20240624,2024-06-24,IN,25
39,20240701,2024-07-01,OUT,8
39,20240708,2024-07-08,IN,26
